Splitting 0; MAX; {'AB050936v1': 0.4049648027741899, 'AF086833v2': 0.9415928750184371, 'AF272001v1': 0.9407741431403825, 'AF499101v1': 0.9406749079786003, 'AF522874v1': 0.40102394911830624, 'AY142960v1': 0.9416952415418871, 'AY354458v1': 0.9377135351712932, 'AY729654v1': 0.40432754072189814, 'AY769362v1': 0.4007871637251615, 'EU224440v2': 0.9399557673681846, 'EU338380v1': 0.4049341583263891, 'FJ217161v1': 0.4354327510094122, 'FJ217162v1': 0.41984377084223967, 'FJ621583v1': 0.405430519973565, 'FJ621584v1': 0.3752830790440684, 'FJ621585v1': 0.374859769441964, 'FJ968794v1': 0.4049341583263891, 'HQ613402v1': 0.9427836945961399, 'HQ613403v1': 0.9438121983437024, 'JN638998v1': 0.40063031340730676, 'JQ352763v1': 0.9376585398214938, 'JX477165v1': 0.40684769519374514, 'JX477166v1': 0.40566332915049225, 'KC242783v2': 0.40439492022279727, 'KC242784v1': 0.943433383555863, 'KC242785v1': 0.943433383555863, 'KC242786v1': 0.9438433046388204, 'KC242787v1': 0.9437408160209695, 'KC242788v1': 0.9429211074088394, 'KC242789v1': 0.9435358554794908, 'KC242790v1': 0.9433309171969764, 'KC242791v1': 0.9415928750184371, 'KC242792v1': 0.9334215810014476, 'KC242793v1': 0.9330104789304382, 'KC242794v1': 0.9321989583119142, 'KC242795v1': 0.9330104789304382, 'KC242796v1': 0.9381157238927785, 'KC242797v1': 0.9330104789304382, 'KC242798v1': 0.9321989583119142, 'KC242799v1': 0.938217901234992, 'KC242800v1': 0.9374995332573465, 'KC242801v1': 0.9415928750184371, 'KC545389v1': 0.4070702316401538, 'KC545390v1': 0.4071378428565203, 'KC545391v1': 0.4070702316401538, 'KC545392v1': 0.4070702316401538, 'KC545393v1': 0.4335991981124891, 'KC545394v1': 0.43429484888806036, 'KC545395v1': 0.43248731666126183, 'KC545396v1': 0.4334601348683183, 'KC589025v1': 0.3978852464365598, 'KJ660346v2': 0.9993671553792038, 'KJ660347v2': 0.9988399378761091, 'KJ660348v2': 0.9986290898239494, 'KM034549v1': 0.9961809826424254, 'KM034550v1': 0.9972521678594992, 'KM034551v1': 0.9997886617008067, 'KM034552v1': 1.0, 'KM034553v1': 0.9997886728661858, 'KM034554v1': 0.9995778364163128, 'KM034555v1': 0.9994723651325179, 'KM034556v1': 1.0, 'KM034557v1': 0.9998944952919258, 'KM034558v1': 0.9997885388037206, 'KM034559v1': 0.9994716961288261, 'KM034560v1': 0.9998944730247403, 'KM034561v1': 0.9994711932616704, 'KM034562v1': 0.9993670886234455, 'KM034563v1': 0.9746018502101861, 'KM233035v1': 0.9997885052615229, 'KM233036v1': 0.9998940313138212, 'KM233037v1': 0.9996828165906871, 'KM233038v1': 0.9997885276241704, 'KM233039v1': 0.999683452480286, 'KM233040v1': 0.9998943057207766, 'KM233041v1': 0.9998941042544357, 'KM233042v1': 0.999682766280051, 'KM233043v1': 0.999894266606825, 'KM233044v1': 0.9997885276241704, 'KM233045v1': 0.9998942889611986, 'KM233046v1': 0.9998939976150207, 'KM233047v1': 0.999894300134841, 'KM233048v1': 0.9997875730223729, 'KM233049v1': 0.9998944396063332, 'KM233050v1': 0.9997889961497669, 'KM233051v1': 0.9997889404818034, 'KM233052v1': 0.9997888290577105, 'KM233053v1': 0.9996835192677461, 'KM233054v1': 0.9997889070669238, 'KM233055v1': 1.0, 'KM233056v1': 0.999789007279836, 'KM233057v1': 0.9997889738861057, 'KM233058v1': 0.9997878096658668, 'KM233059v1': 0.9997871434659071, 'KM233060v1': 0.9998931138605366, 'KM233061v1': 0.9997882589598861, 'KM233062v1': 1.0, 'KM233063v1': 0.9996834858775392, 'KM233064v1': 0.9998936368230072, 'KM233065v1': 0.9997886505342475, 'KM233066v1': 0.9997881019235698, 'KM233067v1': 0.9997884828941455, 'KM233068v1': 0.9997886505342475, 'KM233069v1': 0.999578059076426, 'KM233070v1': 0.9994726155722848, 'KM233071v1': 0.9998941882920086, 'KM233072v1': 1.0, 'KM233073v1': 1.0, 'KM233074v1': 0.9997882589598861, 'KM233075v1': 0.9998943559676409, 'KM233076v1': 0.999893682056264, 'KM233077v1': 1.0, 'KM233078v1': 1.0, 'KM233079v1': 0.9998940144670997, 'KM233080v1': 0.9998944340345407, 'KM233081v1': 1.0, 'KM233082v1': 0.9998936877077162, 'KM233083v1': 0.9998934668549508, 'KM233084v1': 1.0, 'KM233085v1': 1.0, 'KM233086v1': 0.999787584303079, 'KM233087v1': 0.9997879109231839, 'KM233088v1': 0.9997886058562082, 'KM233089v1': 0.9998942610167542, 'KM233090v1': 0.9997872340431552, 'KM233091v1': 0.9995764506612514, 'KM233092v1': 0.9996833689563103, 'KM233093v1': 0.9997881468148521, 'KM233094v1': 1.0, 'KM233095v1': 0.9997879446541506, 'KM233096v1': 0.9997889627525133, 'KM233097v1': 0.9997889627525133, 'KM233098v1': 0.9996834023711892, 'KM233099v1': 0.9995779477757363, 'KM233100v1': 0.99978872867539, 'KM233101v1': 0.9997881019235698, 'KM233102v1': 0.9995777695724473, 'KM233103v1': 0.9996834023711892, 'KM233104v1': 0.9997886058562082, 'KM233105v1': 0.9998942610167542, 'KM233106v1': 0.9997888736414624, 'KM233107v1': 1.0, 'KM233108v1': 0.9996828165906871, 'KM233109v1': 0.999578059076426, 'KM233110v1': 0.9996835025735233, 'KM233111v1': 0.999893330488889, 'KM233112v1': 0.9996829506744009, 'KM233113v1': 0.999683535960208, 'KM233114v1': 0.9997888067587726, 'KM233115v1': 0.9997876406886429, 'KM233116v1': 0.999894328058616, 'KM233117v1': 0.9998929651334688, 'KM233118v1': 0.9998925511054579, 'NC_001608v3': 0.1552469681179619, 'NC_002549v1': 0.9415928750184371, 'NC_004161v1': 0.40102394911830624, 'NC_006432v1': 0.4041254359019341, 'NC_014372v1': 0.41984377084223967, 'NC_014373v1': 0.43529340138201117, 'NC_024781v1': 0.14020350507277785}; 0.9321989583119142; Value after max distance in cutoff search range.
Splitting 0; NODE; {'AB050936v1': 0.4049648027741899, 'AF086833v2': 0.9414905140591412, 'AF272001v1': 0.9406718266943189, 'AF499101v1': 0.940572602325126, 'AF522874v1': 0.40102394911830624, 'AY142960v1': 0.9415928750184371, 'AY354458v1': 0.9376113960721482, 'AY729654v1': 0.40439492022279727, 'AY769362v1': 0.40072015646697556, 'EU224440v2': 0.9398534954353531, 'EU338380v1': 0.40500158835138805, 'FJ217161v1': 0.4353630734080501, 'FJ217162v1': 0.4199122134016634, 'FJ621583v1': 0.405430519973565, 'FJ621584v1': 0.3752180358310453, 'FJ621585v1': 0.374859769441964, 'FJ968794v1': 0.40500158835138805, 'HQ613402v1': 0.9426802596479639, 'HQ613403v1': 0.9437088885773848, 'JN638998v1': 0.4006973841498179, 'JQ352763v1': 0.937556312065041, 'JX477165v1': 0.40684769519374514, 'JX477166v1': 0.40566332915049225, 'KC242783v2': 0.4044623053374853, 'KC242784v1': 0.9433309171969764, 'KC242785v1': 0.9433309171969764, 'KC242786v1': 0.9437408160209695, 'KC242787v1': 0.9436383329678597, 'KC242788v1': 0.9428186688736578, 'KC242789v1': 0.943433383555863, 'KC242790v1': 0.9432284564028305, 'KC242791v1': 0.9414905140591412, 'KC242792v1': 0.9333196651744728, 'KC242793v1': 0.9329085801751359, 'KC242794v1': 0.9320971092547876, 'KC242795v1': 0.9329085801751359, 'KC242796v1': 0.9380135521147193, 'KC242797v1': 0.9329085801751359, 'KC242798v1': 0.9320971092547876, 'KC242799v1': 0.9381157238927785, 'KC242800v1': 0.9373973896534392, 'KC242801v1': 0.9414905140591412, 'KC545389v1': 0.4071378428565203, 'KC545390v1': 0.40720545968727057, 'KC545391v1': 0.4071378428565203, 'KC545392v1': 0.4071378428565203, 'KC545393v1': 0.4336687380984425, 'KC545394v1': 0.43436444463313334, 'KC545395v1': 0.4324178714658117, 'KC545396v1': 0.4335296637024478, 'KC589025v1': 0.39795208701372753, 'KJ660346v2': 0.9990508081848851, 'KJ660347v2': 0.9987345110679523, 'KJ660348v2': 0.9985236741441006, 'KM034549v1': 0.9960750031236151, 'KM034550v1': 0.9971465575058247, 'KM034551v1': 0.9996830009265719, 'KM034552v1': 0.9998934441514916, 'KM034553v1': 0.9996830176737558, 'KM034554v1': 0.9994723094469318, 'KM034555v1': 0.999366854867343, 'KM034556v1': 0.999894361547677, 'KM034557v1': 0.9997889961497669, 'KM034558v1': 0.9996828165906871, 'KM034559v1': 0.9993660521053154, 'KM034560v1': 0.9997889516177458, 'KM034561v1': 0.9993654486966362, 'KM034562v1': 0.9992616228726683, 'KM034563v1': 0.9744962681231949, 'KM233035v1': 0.9998942498348393, 'KM233036v1': 1.0, 'KM233037v1': 1.0, 'KM233038v1': 0.9998942610167542, 'KM233039v1': 0.9997889627525133, 'KM233040v1': 1.0, 'KM233041v1': 1.0, 'KM233042v1': 0.9997885052615229, 'KM233043v1': 0.9997885388037206, 'KM233044v1': 0.9996827998222482, 'KM233045v1': 1.0, 'KM233046v1': 1.0, 'KM233047v1': 1.0, 'KM233048v1': 0.9998937836905605, 'KM233049v1': 1.0, 'KM233050v1': 0.9998944952919258, 'KM233051v1': 0.9998944674564753, 'KM233052v1': 0.9998944117414879, 'KM233053v1': 0.999789007279836, 'KM233054v1': 0.9996833689563103, 'KM233055v1': 0.9998940593797919, 'KM233056v1': 0.999894500857254, 'KM233057v1': 0.9998944841595079, 'KM233058v1': 0.9998939020185889, 'KM233059v1': 0.9998935689009082, 'KM233060v1': 1.0, 'KM233061v1': 0.9998941266775048, 'KM233062v1': 0.9998943894390175, 'KM233063v1': 0.9997889850185236, 'KM233064v1': 1.0, 'KM233065v1': 0.9996829841776184, 'KM233066v1': 0.9996821613051458, 'KM233067v1': 0.9996827327307591, 'KM233068v1': 0.9996829841776184, 'KM233069v1': 0.999683535960208, 'KM233070v1': 0.99957808132952, 'KM233071v1': 1.0, 'KM233072v1': 0.9998944563181822, 'KM233073v1': 0.9998942498348393, 'KM233074v1': 0.9996823968471447, 'KM233075v1': 0.9997887175159076, 'KM233076v1': 1.0, 'KM233077v1': 0.9998941658950338, 'KM233078v1': 0.9998942498348393, 'KM233079v1': 1.0, 'KM233080v1': 0.9997888736414624, 'KM233081v1': 0.9998943224750414, 'KM233082v1': 1.0, 'KM233083v1': 1.0, 'KM233084v1': 0.999894300134841, 'KM233085v1': 0.9998940818218668, 'KM233086v1': 0.9998937893312131, 'KM233087v1': 0.9996818748197533, 'KM233088v1': 0.9996829171641015, 'KM233089v1': 1.0, 'KM233090v1': 0.999893614191942, 'KM233091v1': 0.9996823295850614, 'KM233092v1': 0.9997889070669238, 'KM233093v1': 0.9998940706020181, 'KM233094v1': 0.9998943224750414, 'KM233095v1': 0.9998939695163104, 'KM233096v1': 0.9998944785924178, 'KM233097v1': 0.999683452480286, 'KM233098v1': 0.9997889293446858, 'KM233099v1': 0.999683452480286, 'KM233100v1': 0.999894361547677, 'KM233101v1': 0.9998940481551878, 'KM233102v1': 0.9996833188207644, 'KM233103v1': 0.9995778809671333, 'KM233104v1': 0.999894300134841, 'KM233105v1': 0.9997885276241704, 'KM233106v1': 0.9998944340345407, 'KM233107v1': 0.9998940481551878, 'KM233108v1': 0.9997885388037206, 'KM233109v1': 0.999683535960208, 'KM233110v1': 0.9997889961497669, 'KM233111v1': 1.0, 'KM233112v1': 0.999788628197589, 'KM233113v1': 0.9997890184087308, 'KM233114v1': 0.9998944005914302, 'KM233115v1': 0.9998938175254923, 'KM233116v1': 1.0, 'KM233117v1': 1.0, 'KM233118v1': 1.0, 'NC_001608v3': 0.1552469681179619, 'NC_002549v1': 0.9414905140591412, 'NC_004161v1': 0.40102394911830624, 'NC_006432v1': 0.4041927985614666, 'NC_014372v1': 0.4199122134016634, 'NC_014373v1': 0.4352237349312953, 'NC_024781v1': 0.14020350507277785}; 0.9320971092547876; No so far cutoffs. Use max 2.
Splitting 0; MAX; {'NC_006432v1': 0.7322825602385861, 'FJ968794v1': 0.6595591168808385, 'FJ217162v1': 0.34470262636712024, 'KC545395v1': 0.40616308782473115, 'JX477165v1': 0.4654176887451638, 'KC589025v1': 0.7005357421165738, 'AY769362v1': 0.46163736155314655, 'NC_014372v1': 0.34470262636712024, 'AB050936v1': 0.46332200494294096, 'JN638998v1': 0.7310136755405465, 'KC242783v2': 0.6397457206262882, 'FJ621583v1': 0.4654176887451638, 'KC545394v1': 0.4068363791933607, 'KC545391v1': 0.7418216085930345, 'FJ217161v1': 0.40417101356030094, 'FJ621584v1': 0.43037667881220026, 'KC545396v1': 0.4064996638101464, 'KC545390v1': 0.7419128788225433, 'NC_024781v1': 0.11793262935507677, 'AF522874v1': 0.4656539815978474, 'KC545393v1': 0.41231058930277303, 'KC545389v1': 0.7467582351696699, 'NC_001608v3': 0.12519399778968515, 'NC_004161v1': 0.4656539815978474, 'JX477166v1': 0.4637775105487258, 'NC_014373v1': 0.4041038838816292, 'FJ621585v1': 0.433680688763861, 'EU338380v1': 0.6396609720626288, 'AY729654v1': 0.7318292608218937, 'KC545392v1': 0.7418216085930345}; 0.34470262636712024; Value after max distance in cutoff search range.
Splitting 0; NODE; {'NC_006432v1': 0.8885372087189158, 'FJ968794v1': 0.7714190332002984, 'FJ217162v1': 0.3195667470797244, 'KC545395v1': 0.3385704891218684, 'JX477165v1': 0.3617684608011192, 'KC589025v1': 0.8441593656418579, 'AY769362v1': 0.357843936502059, 'NC_014372v1': 0.3195667470797244, 'AB050936v1': 0.358857445840775, 'JN638998v1': 0.8874388625060303, 'KC242783v2': 0.7447575695802816, 'FJ621583v1': 0.36138641193841975, 'KC545394v1': 0.33887779156951725, 'KC545391v1': 0.908115893771323, 'FJ217161v1': 0.34062692278957946, 'FJ621584v1': 0.33794877364864917, 'KC545396v1': 0.3385090453600744, 'KC545390v1': 0.9082168768847276, 'NC_024781v1': 0.11464994582818919, 'AF522874v1': 0.3597713559917936, 'KC545393v1': 0.33869339337319204, 'KC545389v1': 0.9163137165604637, 'NC_001608v3': 0.12137262831472308, 'NC_004161v1': 0.3597713559917936, 'JX477166v1': 0.3593269783392004, 'NC_014373v1': 0.34056529595488005, 'FJ621585v1': 0.3396987048722089, 'EU338380v1': 0.7452148547870707, 'AY729654v1': 0.8880378762334986, 'KC545392v1': 0.908115893771323}; 0.7447575695802816; guard > max(compatibilities). Use max 2.
Splitting 0; MAX; {'FJ621584v1': 0.7349539323699853, 'KC545395v1': 0.38905080640218737, 'KC545393v1': 0.3902373381626753, 'KC545396v1': 0.3899735083125876, 'JX477165v1': 0.8361977751722954, 'AY769362v1': 0.8231516589254092, 'FJ621585v1': 0.7529689182826138, 'NC_014372v1': 0.33363054531265457, 'KC545394v1': 0.3904352690973166, 'AB050936v1': 0.8474912991291983, 'NC_024781v1': 0.11493355721231775, 'NC_001608v3': 0.12364362267720921, 'AF522874v1': 0.8639520940687061, 'NC_004161v1': 0.847499038452057, 'FJ217162v1': 0.33363054531265457, 'JX477166v1': 0.8501326117795859, 'NC_014373v1': 0.3831047887565803, 'FJ621583v1': 0.8437677721409719, 'FJ217161v1': 0.38284339530490885}; 0.7349539323699853; Value after max distance in cutoff search range.
Splitting 0; NODE; {'FJ621584v1': 0.7424371178101727, 'KC545395v1': 0.3315410066184374, 'KC545393v1': 0.3316018147262684, 'KC545396v1': 0.33135861575041625, 'JX477165v1': 0.8624485918205218, 'AY769362v1': 0.8600488696709109, 'FJ621585v1': 0.7653922554010193, 'NC_014372v1': 0.3200446038310568, 'KC545394v1': 0.3318451029167118, 'AB050936v1': 0.8935203307101576, 'NC_024781v1': 0.1143666847978397, 'NC_001608v3': 0.12111754817859165, 'AF522874v1': 0.9299162150363708, 'NC_004161v1': 0.9029576833355684, 'FJ217162v1': 0.3200446038310568, 'JX477166v1': 0.8956286338997602, 'NC_014373v1': 0.33053392918670527, 'FJ621583v1': 0.8689512942336937, 'FJ217161v1': 0.33059464166840435}; 0.7424371178101727; Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
Splitting 0; MAX; {'KC545395v1': 0.9288688941146893, 'KC545393v1': 0.964002759953748, 'KC545396v1': 0.9496445385401892, 'NC_014372v1': 0.4076824186031333, 'NC_024781v1': 0.1167855710825173, 'NC_001608v3': 0.12563873633043735, 'NC_014373v1': 0.8436044241304448, 'FJ217162v1': 0.4076824186031333, 'KC545394v1': 0.9388698274944711, 'FJ217161v1': 0.8704870295681689}; 0.8436044241304448; Value after max distance in cutoff search range.
Splitting 0; NODE; {'KC545395v1': 0.9270378092357905, 'KC545393v1': 0.9997888067587726, 'KC545396v1': 0.9514978043968468, 'NC_014372v1': 0.40626738214461955, 'NC_024781v1': 0.1167855710825173, 'NC_001608v3': 0.12563873633043735, 'NC_014373v1': 0.8376018639420434, 'FJ217162v1': 0.40626738214461955, 'KC545394v1': 0.9405077181759349, 'FJ217161v1': 0.8372153379370635}; 0.8372153379370635; Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
Splitting 0; MAX; {'NC_001608v3': 0.12497192422312604, 'FJ217162v1': 1.0, 'NC_014372v1': 0.9019732746573916, 'NC_024781v1': 0.1162854958057233}; 0.9019732746573916; Value after max distance in cutoff search range.
Splitting 0; NODE; {'NC_001608v3': 0.12497192422312604, 'FJ217162v1': 1.0, 'NC_014372v1': 0.9019732746573916, 'NC_024781v1': 0.1162854958057233}; 0.9019732746573916; Use max 2 on sorted_comp[0:first_comp_greater_than_guard_index + 1]
